fire_id,ignition_lat,ignition_lon,ignition_time,zone,spread_radius_km,duration_hours,acres_burned,temperature,humidity,wind_speed,rainfall,drought_index,impact_score
CAF-2018-3146,34.1966,-119.9872,2018-09-01 13:00:00,Santa Barbara Ventura,0.82,4.5,374.0,41.5,10.7,40.6,0.16,6.17,1.78
CAF-2018-3147,40.4525,-120.2242,2018-08-03 07:00:00,Northern Sierra Nevada,5.36,56.2,11592.5,40.9,16.6,37.2,0.04,5.88,0.79
CAF-2020-3148,38.4601,-121.2754,2020-12-07 08:00:00,Northern Sierra Nevada,0.33,10.2,20.7,12.9,45.3,3.1,10.61,0.0,0.0
CAF-2021-3149,35.5325,-118.4201,2021-10-22 17:00:00,Southern California,4.56,56.0,12837.4,37.6,5.0,67.9,0.34,8.18,3.98
CAF-2023-3150,33.9889,-118.5129,2023-11-12 07:00:00,San Diego County,0.68,13.7,188.0,20.9,59.6,2.8,5.51,2.25,0.0
CAF-2018-3151,34.294,-115.6311,2018-10-23 19:00:00,Southern California,3.63,1.9,7717.1,47.4,6.6,33.5,1.71,10.0,3.44
CAF-2023-3152,40.2155,-121.0544,2023-11-17 18:00:00,Shasta Cascade,1.64,47.4,434.1,14.7,45.2,19.0,4.98,3.66,0.0
CAF-2018-3153,35.0789,-117.7096,2018-05-20 14:00:00,Southern California,1.46,29.6,891.6,10.4,50.8,29.0,3.12,3.96,0.0
CAF-2022-3154,34.9299,-119.0613,2022-10-26 12:00:00,Southern California,5.88,70.0,9547.9,45.9,5.2,35.2,0.73,7.89,3.47
CAF-2018-3155,34.8907,-118.2623,2018-09-25 14:00:00,Santa Barbara Ventura,0.39,9.2,72.7,39.5,25.3,28.7,0.12,6.02,0.0
CAF-2022-3156,41.2971,-121.0088,2022-06-13 06:00:00,Northern Sierra Nevada,3.92,37.8,5710.8,37.0,29.2,48.3,0.74,7.36,0.0
CAF-2021-3157,38.4862,-121.4764,2021-08-17 06:00:00,Northern Sierra Nevada,1.98,22.8,1064.9,41.1,5.0,17.8,0.04,8.72,3.15
CAF-2020-3158,34.8153,-119.0296,2020-05-20 07:00:00,Santa Barbara Ventura,0.39,1.0,41.0,27.9,56.2,2.1,1.14,3.5,0.0
CAF-2021-3159,38.3612,-120.8602,2021-03-07 10:00:00,Bay Area Hills,0.44,6.3,105.3,18.2,50.4,1.2,0.83,3.73,0.0
CAF-2019-3160,34.727,-119.9551,2019-06-20 17:00:00,Santa Barbara Ventura,0.49,4.7,108.8,28.0,11.0,39.1,0.59,5.22,1.48
CAF-2022-3161,35.5774,-118.6024,2022-08-06 07:00:00,Southern California,4.42,40.6,7130.8,39.5,18.0,36.6,0.11,5.03,0.27
CAF-2019-3162,35.1348,-119.2744,2019-09-02 13:00:00,Central Valley Foothills,0.96,6.2,215.2,41.9,9.3,19.4,0.43,8.11,2.12
CAF-2018-3163,33.5389,-118.261,2018-12-18 11:00:00,Inland Empire,3.51,20.5,3560.3,18.2,67.5,29.5,3.26,3.02,0.0
CAF-2022-3164,37.6145,-120.622,2022-08-26 06:00:00,Central Valley Foothills,0.85,1.0,183.8,48.4,6.1,23.5,0.05,7.37,2.66
CAF-2022-3165,34.3836,-115.9584,2022-06-17 06:00:00,Inland Empire,2.69,24.0,4405.3,35.6,14.2,36.6,0.07,5.48,0.99
CAF-2018-3166,34.244,-116.8533,2018-07-26 16:00:00,Inland Empire,6.18,65.6,10585.5,35.2,26.0,47.0,0.01,9.35,0.0
CAF-2023-3167,39.8494,-120.0543,2023-09-25 07:00:00,Northern Sierra Nevada,3.16,34.3,4365.4,37.3,18.2,41.1,0.23,5.99,0.39
CAF-2019-3168,35.2838,-117.806,2019-07-01 06:00:00,Southern California,0.27,7.3,32.4,28.1,31.8,22.3,0.09,7.31,0.0
CAF-2021-3169,36.8741,-119.5636,2021-06-04 12:00:00,Central Valley Foothills,4.46,45.7,4755.0,48.3,12.9,41.5,0.13,2.93,0.94
CAF-2019-3170,35.8078,-117.6225,2019-10-02 12:00:00,Southern California,2.94,37.9,4458.0,46.2,12.6,42.2,0.03,6.51,1.63
CAF-2022-3171,36.2034,-119.1989,2022-09-24 15:00:00,Southern California,3.57,39.7,3628.9,35.6,24.9,46.1,0.59,6.33,0.0
CAF-2020-3172,32.5,-118.4201,2020-10-05 18:00:00,Southern California,1.63,10.5,606.9,40.6,15.2,35.8,0.28,5.47,0.72
CAF-2020-3173,41.1575,-121.7792,2020-04-09 18:00:00,Shasta Cascade,0.7,26.4,141.5,9.5,66.5,3.9,5.87,4.45,0.0
CAF-2023-3174,33.899,-117.1769,2023-07-24 06:00:00,Inland Empire,3.82,14.8,7074.1,40.0,15.8,36.7,0.12,10.0,1.66
CAF-2021-3175,33.477,-117.1963,2021-08-24 16:00:00,Southern California,2.11,7.7,1779.6,35.5,23.7,33.1,0.24,5.65,0.0
CAF-2020-3176,41.7832,-121.4059,2020-08-02 08:00:00,Shasta Cascade,6.01,50.7,13628.3,40.9,8.4,35.0,0.37,7.41,2.75
CAF-2022-3177,38.8457,-121.6297,2022-12-16 07:00:00,Bay Area Hills,3.44,66.5,3059.3,17.9,54.1,9.4,5.23,0.48,0.0
CAF-2018-3178,34.1195,-119.063,2018-06-12 17:00:00,Santa Barbara Ventura,3.73,20.5,2963.4,36.8,17.7,44.9,0.08,8.78,1.16
CAF-2022-3179,42.0,-122.6812,2022-03-11 08:00:00,Shasta Cascade,0.48,16.9,141.3,21.6,59.2,34.9,1.7,4.39,0.0
CAF-2020-3180,38.0636,-120.6565,2020-07-04 14:00:00,Central Valley Foothills,5.72,30.9,9170.4,41.6,26.6,48.5,0.21,7.94,0.0
CAF-2021-3181,38.0858,-122.2567,2021-03-01 19:00:00,Bay Area Hills,4.08,48.8,4852.2,17.2,36.1,19.6,3.0,3.04,0.0
CAF-2022-3182,34.7228,-116.2032,2022-06-20 13:00:00,Inland Empire,0.34,24.6,26.1,36.4,16.9,38.8,0.01,10.0,1.24
CAF-2021-3183,42.0,-122.2384,2021-10-10 07:00:00,Shasta Cascade,1.36,17.3,568.2,39.2,6.8,42.3,0.03,5.48,2.48
CAF-2018-3184,33.0714,-115.3647,2018-12-11 17:00:00,Inland Empire,2.62,50.0,3562.1,16.1,50.8,21.9,5.0,1.43,0.0
CAF-2023-3185,37.2489,-117.8121,2023-02-13 14:00:00,Northern Sierra Nevada,2.43,13.1,2103.5,17.0,57.9,17.0,6.56,3.9,0.0
CAF-2019-3186,33.7222,-117.4397,2019-07-10 10:00:00,Southern California,5.3,25.4,9599.7,35.0,22.6,65.3,0.8,5.24,0.0
CAF-2022-3187,35.8147,-122.0403,2022-10-23 15:00:00,Northern Sierra Nevada,3.18,38.0,5899.4,39.1,14.1,37.1,0.08,8.39,1.64
CAF-2021-3188,34.8699,-117.6319,2021-02-12 18:00:00,Inland Empire,1.58,13.8,1453.7,21.3,45.6,22.6,0.91,3.28,0.0
CAF-2022-3189,40.7137,-121.4959,2022-12-01 15:00:00,Northern Sierra Nevada,0.85,2.6,293.3,18.4,48.6,13.8,1.53,4.35,0.0
CAF-2018-3190,35.2447,-115.4059,2018-03-19 14:00:00,Southern California,1.79,22.5,1790.2,18.5,48.5,31.3,0.37,2.65,0.0
CAF-2023-3191,42.0,-118.6361,2023-03-08 07:00:00,Northern Sierra Nevada,0.85,21.9,428.7,16.2,65.5,9.6,2.23,3.45,0.0
CAF-2021-3192,34.2084,-118.8057,2021-10-25 15:00:00,Southern California,3.09,11.7,3617.8,40.0,14.5,31.8,0.71,7.87,1.37
CAF-2023-3193,34.9593,-117.116,2023-02-16 07:00:00,Inland Empire,0.1,19.5,3.6,25.8,59.4,29.0,11.98,5.2,0.0
CAF-2021-3194,38.6619,-119.3957,2021-08-11 14:00:00,Shasta Cascade,1.44,7.9,679.3,33.6,9.4,35.4,0.08,8.26,2.41
CAF-2019-3195,33.9301,-116.25,2019-06-14 19:00:00,Inland Empire,1.39,15.5,673.7,42.5,17.9,25.7,0.02,6.54,0.22
CAF-2020-3196,39.2973,-121.3355,2020-01-17 12:00:00,Shasta Cascade,1.96,11.9,1916.3,21.8,41.5,1.3,17.58,1.35,0.0
CAF-2018-3197,41.4648,-119.4451,2018-06-26 19:00:00,Northern Sierra Nevada,1.52,28.2,1051.4,41.2,9.9,38.8,0.16,6.71,2.05
CAF-2023-3198,33.3788,-117.5193,2023-09-17 16:00:00,Inland Empire,1.57,7.7,1213.6,41.9,15.3,35.3,0.96,9.22,1.43
CAF-2019-3199,40.3602,-121.4762,2019-07-15 12:00:00,Northern Sierra Nevada,0.63,1.0,76.9,34.2,16.3,37.8,0.29,7.29,0.82
CAF-2021-3200,35.8799,-119.1339,2021-11-22 16:00:00,Santa Barbara Ventura,1.18,21.7,685.9,20.7,42.9,4.7,6.52,3.08,0.0
CAF-2022-3201,32.5,-117.1693,2022-02-15 07:00:00,San Diego County,1.35,6.3,633.8,19.1,48.8,16.9,4.21,2.88,0.0
CAF-2023-3202,37.024,-118.6787,2023-08-26 11:00:00,Central Valley Foothills,4.62,59.7,7803.2,36.0,16.8,28.7,0.13,5.91,0.57
CAF-2021-3203,35.5765,-115.4727,2021-07-04 17:00:00,Southern California,3.99,33.7,5554.4,36.5,5.0,40.6,0.2,10.0,3.89
CAF-2023-3204,41.9109,-121.8458,2023-11-25 18:00:00,Shasta Cascade,1.08,4.4,581.3,20.2,44.8,26.4,1.37,5.41,0.0
CAF-2018-3205,35.611,-117.6996,2018-10-25 18:00:00,Southern California,5.21,49.2,15387.3,44.5,31.9,34.6,0.01,5.97,0.0
CAF-2019-3206,33.9718,-117.5188,2019-07-17 10:00:00,Southern California,3.42,7.2,4449.8,32.3,8.3,37.2,0.38,7.2,2.58
CAF-2020-3207,32.5,-118.5457,2020-08-11 10:00:00,Southern California,3.08,23.3,2195.1,31.2,12.8,23.5,0.14,6.98,1.4
CAF-2020-3208,38.4119,-120.9508,2020-08-25 07:00:00,Northern Sierra Nevada,4.35,36.3,5168.7,34.7,17.4,32.4,0.17,5.76,0.45
CAF-2022-3209,35.2064,-116.6556,2022-11-23 16:00:00,Southern California,0.87,2.5,353.4,14.8,46.1,2.2,0.51,1.93,0.0
CAF-2018-3210,34.2545,-117.9858,2018-11-27 16:00:00,Southern California,0.6,11.8,98.3,22.4,51.1,3.3,0.37,2.32,0.0
CAF-2019-3211,39.1267,-118.5875,2019-09-22 17:00:00,Northern Sierra Nevada,0.3,16.3,48.8,44.9,8.6,15.4,0.36,7.17,1.97
CAF-2020-3212,34.8786,-116.8413,2020-07-05 12:00:00,Inland Empire,6.41,53.5,18307.4,45.6,21.2,38.3,0.11,10.0,0.78
CAF-2020-3213,35.2565,-115.003,2020-05-08 13:00:00,Inland Empire,2.95,10.4,4322.4,24.7,38.6,16.1,0.2,2.75,0.0
CAF-2021-3214,32.5,-116.4796,2021-08-27 18:00:00,Southern California,6.37,70.4,20237.7,35.7,7.0,27.3,0.41,8.24,3.09
CAF-2019-3215,39.0918,-123.7349,2019-11-02 15:00:00,Northern Sierra Nevada,0.51,6.6,65.0,19.6,55.2,19.5,1.7,2.13,0.0
CAF-2022-3216,32.9063,-115.9609,2022-08-26 13:00:00,San Diego County,5.79,62.1,14436.2,38.2,13.0,52.0,0.08,9.95,2.58
CAF-2019-3217,32.7184,-116.7534,2019-07-22 19:00:00,San Diego County,2.55,15.1,1994.3,29.8,5.0,38.7,0.14,6.48,3.06
CAF-2023-3218,41.7583,-116.8739,2023-07-01 08:00:00,Northern Sierra Nevada,9.2,68.6,39526.8,30.3,5.0,50.0,0.41,8.39,4.06
CAF-2021-3219,37.0971,-119.6758,2021-02-13 13:00:00,Central Valley Foothills,2.55,1.0,1315.1,15.3,30.6,21.1,7.37,1.72,0.0
CAF-2021-3220,37.7857,-121.5274,2021-10-25 12:00:00,Bay Area Hills,5.38,65.9,9546.6,33.7,27.6,47.0,0.59,9.39,0.0
CAF-2022-3221,32.5,-119.5687,2022-09-23 12:00:00,Southern California,2.67,52.2,2148.9,42.1,12.5,26.5,0.15,8.77,1.85
CAF-2019-3222,33.7578,-119.2074,2019-11-08 18:00:00,Santa Barbara Ventura,0.1,6.0,2.1,20.3,38.9,18.6,0.74,3.61,0.0
CAF-2018-3223,37.4481,-119.4167,2018-05-01 10:00:00,Central Valley Foothills,3.04,18.0,3191.3,19.1,54.7,27.7,0.85,1.31,0.0
CAF-2023-3224,32.5,-117.092,2023-12-17 06:00:00,San Diego County,1.85,4.2,576.7,18.1,56.2,21.4,1.65,3.55,0.0
CAF-2021-3225,33.628,-117.0956,2021-06-25 18:00:00,Southern California,1.55,15.2,447.7,44.0,23.4,20.8,0.0,4.2,0.0
CAF-2019-3226,37.7901,-120.0227,2019-08-15 16:00:00,Central Valley Foothills,5.57,54.3,6173.2,50.0,9.3,28.8,0.57,8.72,2.7
CAF-2019-3227,40.1358,-121.3834,2019-08-09 19:00:00,Shasta Cascade,0.62,39.2,198.2,42.8,23.3,45.4,0.3,7.4,0.0
CAF-2020-3228,37.9931,-119.924,2020-05-25 08:00:00,Central Valley Foothills,0.96,2.9,216.7,17.2,48.4,12.7,2.24,2.39,0.0
CAF-2018-3229,34.3573,-119.1288,2018-07-24 19:00:00,Santa Barbara Ventura,5.23,60.6,13844.1,33.5,9.3,52.1,1.5,7.91,2.87
CAF-2018-3230,39.7728,-119.3222,2018-09-27 10:00:00,Northern Sierra Nevada,2.16,28.7,2663.2,35.6,13.3,29.5,0.06,8.08,1.56
CAF-2021-3231,35.362,-121.3495,2021-08-13 18:00:00,Southern California,0.2,19.4,16.1,47.5,9.0,28.3,0.04,8.03,2.25
CAF-2020-3232,37.1954,-120.1704,2020-05-09 18:00:00,Central Valley Foothills,1.01,10.7,235.9,13.2,52.3,22.0,1.65,3.27,0.0
CAF-2022-3233,32.9745,-118.4669,2022-09-18 18:00:00,Southern California,1.73,5.2,718.8,39.4,10.6,23.5,0.17,6.34,1.62
CAF-2023-3234,39.3367,-121.095,2023-08-26 18:00:00,Northern Sierra Nevada,1.31,2.3,1029.0,46.9,42.6,36.1,0.11,7.06,0.0
CAF-2022-3235,37.3261,-121.4654,2022-07-24 09:00:00,Central Valley Foothills,1.57,32.5,754.8,41.0,9.1,34.3,0.06,4.95,1.8
CAF-2022-3236,35.319,-117.8243,2022-06-19 17:00:00,Santa Barbara Ventura,0.82,1.0,360.3,39.6,5.0,35.6,0.19,4.88,2.58
CAF-2021-3237,38.1464,-121.6591,2021-09-23 12:00:00,Bay Area Hills,0.41,13.7,45.3,30.8,9.2,44.0,0.18,5.62,1.99
CAF-2021-3238,39.8719,-120.9108,2021-04-02 08:00:00,Northern Sierra Nevada,1.33,15.8,587.0,19.8,49.6,0.6,11.52,2.67,0.0
CAF-2023-3239,33.9097,-119.4756,2023-12-06 06:00:00,Santa Barbara Ventura,2.58,31.2,2289.1,21.2,38.0,41.7,1.23,4.6,0.0
CAF-2023-3240,33.6964,-117.7961,2023-08-23 14:00:00,Inland Empire,0.41,22.4,93.0,31.3,24.1,32.6,0.54,6.02,0.0
CAF-2018-3241,37.9331,-122.4077,2018-04-11 17:00:00,Bay Area Hills,2.79,8.2,4349.6,18.0,53.6,34.5,0.58,4.44,0.0
CAF-2021-3242,40.6013,-120.6893,2021-05-16 17:00:00,Northern Sierra Nevada,2.29,8.7,2617.6,29.2,50.3,21.1,3.7,3.75,0.0
CAF-2021-3243,35.5411,-117.7937,2021-05-16 10:00:00,Santa Barbara Ventura,0.1,7.2,4.4,21.6,47.3,27.3,4.11,2.04,0.0
CAF-2022-3244,37.374,-120.7965,2022-04-04 12:00:00,Bay Area Hills,1.92,47.3,1998.2,16.7,49.7,15.7,6.91,1.3,0.0
CAF-2021-3245,35.4337,-118.3229,2021-02-11 13:00:00,Southern California,1.24,19.9,780.9,13.4,42.3,20.1,5.23,2.82,0.0
CAF-2021-3246,37.0661,-119.6662,2021-09-16 16:00:00,Central Valley Foothills,3.91,41.1,2411.6,34.7,27.7,32.0,0.98,8.93,0.0
CAF-2018-3247,33.7723,-118.865,2018-07-09 08:00:00,Southern California,4.54,48.6,12201.6,36.9,17.4,46.4,0.17,8.32,1.2
CAF-2018-3248,32.811,-119.4034,2018-09-22 09:00:00,Inland Empire,3.18,56.3,3089.6,34.0,16.5,32.8,0.46,6.08,0.63
CAF-2020-3249,32.6529,-116.3428,2020-06-18 16:00:00,San Diego County,0.11,3.3,5.1,37.5,15.6,25.1,0.8,7.09,0.69
CAF-2020-3250,33.5761,-115.6822,2020-08-18 07:00:00,San Diego County,0.11,2.7,4.9,38.1,19.9,34.2,0.34,8.07,0.17
CAF-2020-3251,34.6185,-119.0954,2020-10-07 15:00:00,Santa Barbara Ventura,5.0,35.5,6880.8,43.6,15.3,18.7,0.08,8.27,1.22
CAF-2019-3252,37.2466,-118.3231,2019-06-06 14:00:00,Central Valley Foothills,4.41,43.5,7480.8,39.0,20.2,38.7,0.55,7.53,0.35
CAF-2021-3253,34.0362,-117.7075,2021-07-01 19:00:00,Southern California,6.78,80.3,11734.6,41.4,14.2,55.1,0.07,7.78,2.02
CAF-2023-3254,37.6828,-121.3608,2023-09-24 19:00:00,Northern Sierra Nevada,6.34,60.1,18834.2,29.7,22.5,54.3,0.32,7.24,0.2
CAF-2022-3255,33.3732,-117.7692,2022-11-27 13:00:00,Inland Empire,0.13,5.6,6.3,14.5,43.5,8.4,1.84,3.14,0.0
CAF-2018-3256,34.243,-115.7842,2018-03-01 16:00:00,San Diego County,0.12,2.9,8.4,25.3,47.0,37.6,10.22,1.86,0.0
CAF-2018-3257,33.02,-117.2933,2018-06-16 12:00:00,Inland Empire,1.49,22.0,761.5,43.9,14.3,26.0,0.12,7.14,1.07
CAF-2018-3258,39.1712,-121.0185,2018-05-20 17:00:00,Shasta Cascade,1.07,5.1,364.4,20.0,65.4,24.4,15.16,5.02,0.0
CAF-2018-3259,40.7667,-123.1494,2018-10-23 18:00:00,Northern Sierra Nevada,2.12,12.9,1778.2,38.3,5.0,40.2,0.26,7.57,3.27
CAF-2018-3260,33.0866,-117.7542,2018-06-08 13:00:00,Southern California,0.91,7.6,460.0,40.8,5.2,33.4,0.29,6.92,2.93
CAF-2021-3261,34.3065,-117.6976,2021-08-06 09:00:00,Santa Barbara Ventura,4.07,62.3,3529.2,37.0,5.0,45.3,0.57,5.89,3.15
CAF-2021-3262,40.4322,-120.6562,2021-11-10 12:00:00,Northern Sierra Nevada,1.06,13.8,203.7,18.5,49.2,23.8,1.82,3.19,0.0
CAF-2019-3263,33.8049,-118.8463,2019-11-21 06:00:00,Santa Barbara Ventura,3.13,40.5,4546.0,14.9,63.9,12.7,12.96,4.98,0.0
CAF-2020-3264,33.7019,-118.0529,2020-10-11 12:00:00,Inland Empire,5.28,24.8,16079.4,34.7,26.2,43.1,0.4,8.41,0.0
CAF-2022-3265,34.324,-119.436,2022-05-14 10:00:00,Santa Barbara Ventura,1.0,9.3,573.4,25.7,49.9,10.1,0.25,1.39,0.0
CAF-2023-3266,33.1642,-117.4839,2023-10-26 09:00:00,Southern California,0.37,21.2,68.8,37.2,11.6,28.1,0.51,4.8,1.1
CAF-2018-3267,34.894,-117.6938,2018-08-04 12:00:00,Southern California,1.23,27.2,701.1,39.6,14.0,19.0,0.43,6.72,0.93
CAF-2022-3268,33.3097,-116.7057,2022-07-09 12:00:00,Southern California,2.68,46.9,1322.3,32.6,14.7,39.1,0.51,7.26,1.29
CAF-2023-3269,41.4422,-121.7707,2023-09-11 13:00:00,Northern Sierra Nevada,4.49,32.9,3843.3,42.1,16.5,47.1,0.33,7.87,1.31
CAF-2023-3270,42.0,-121.4567,2023-08-15 18:00:00,Northern Sierra Nevada,2.49,34.0,1323.1,36.0,13.0,40.5,1.31,6.39,1.46
CAF-2018-3271,34.7325,-117.2104,2018-03-14 17:00:00,Southern California,4.51,77.3,11182.5,25.6,63.0,16.2,2.9,3.84,0.0
CAF-2022-3272,33.9761,-117.343,2022-11-09 11:00:00,Southern California,1.36,8.7,779.8,16.2,57.1,21.4,2.0,0.58,0.0
CAF-2023-3273,37.1222,-119.8151,2023-11-10 17:00:00,Central Valley Foothills,1.81,9.2,1245.2,18.6,44.4,33.1,5.97,1.11,0.0
CAF-2019-3274,33.6576,-118.482,2019-09-08 09:00:00,Santa Barbara Ventura,3.69,38.2,4085.2,34.7,18.2,33.9,0.31,10.0,1.12
CAF-2018-3275,33.2079,-117.7743,2018-09-01 08:00:00,Southern California,3.42,24.5,5782.3,43.0,11.0,36.4,0.09,8.19,2.22
CAF-2020-3276,35.3002,-117.9204,2020-12-08 12:00:00,Santa Barbara Ventura,2.4,21.1,2695.9,21.6,59.1,20.6,3.12,2.5,0.0
CAF-2019-3277,33.9381,-114.7379,2019-09-08 09:00:00,Southern California,1.06,15.6,229.8,26.5,8.5,29.2,0.61,9.12,2.65
CAF-2020-3278,34.8916,-118.5419,2020-06-27 11:00:00,Southern California,6.95,73.2,23629.9,43.3,30.4,27.6,0.44,9.66,0.0
CAF-2020-3279,35.2636,-117.0956,2020-08-21 06:00:00,Santa Barbara Ventura,5.91,58.1,6422.1,39.5,11.7,28.3,0.02,8.07,2.1
CAF-2018-3280,35.8479,-118.504,2018-08-20 09:00:00,Central Valley Foothills,0.43,8.0,54.3,41.0,5.0,18.4,0.15,7.63,2.84
CAF-2018-3281,33.3988,-118.3155,2018-10-22 17:00:00,Southern California,2.38,42.0,3249.5,32.8,10.3,26.1,0.08,6.1,1.73
CAF-2021-3282,33.3496,-117.3453,2021-09-22 14:00:00,San Diego County,5.2,50.8,13041.8,37.8,9.2,29.8,0.51,2.62,1.49
CAF-2019-3283,37.3506,-122.0974,2019-09-12 15:00:00,Bay Area Hills,1.57,1.0,738.8,36.8,19.9,36.6,0.43,5.39,0.0
CAF-2023-3284,40.4381,-121.0629,2023-04-19 16:00:00,Shasta Cascade,0.1,4.0,2.7,22.7,40.9,31.6,4.83,2.81,0.0
CAF-2019-3285,34.8773,-116.4062,2019-05-13 09:00:00,Inland Empire,0.1,3.8,5.3,17.9,57.8,14.4,1.56,2.72,0.0
CAF-2022-3286,37.023,-121.3846,2022-10-02 10:00:00,Bay Area Hills,1.26,16.5,511.2,39.8,16.4,40.4,0.18,7.06,0.83
CAF-2022-3287,39.9171,-121.89,2022-12-09 08:00:00,Shasta Cascade,0.74,9.0,305.3,9.2,47.6,28.7,6.61,1.44,0.0
CAF-2019-3288,40.652,-120.0654,2019-09-05 14:00:00,Northern Sierra Nevada,0.93,6.5,518.6,40.2,10.6,42.9,0.18,8.0,2.2
CAF-2020-3289,32.5,-117.7384,2020-10-19 15:00:00,Southern California,6.01,70.1,14899.2,40.8,5.0,45.6,0.04,5.36,3.17
CAF-2020-3290,37.1461,-118.314,2020-10-06 18:00:00,Central Valley Foothills,3.17,58.4,4603.8,41.4,19.1,40.3,0.11,6.74,0.36
CAF-2021-3291,33.3929,-116.85,2021-12-12 12:00:00,Inland Empire,2.92,21.8,5187.6,24.4,48.0,5.8,3.96,2.05,0.0
CAF-2023-3292,37.2047,-122.3341,2023-04-21 09:00:00,Northern Sierra Nevada,1.18,8.4,402.1,30.1,50.5,20.7,3.21,4.66,0.0
CAF-2020-3293,38.5043,-122.5662,2020-10-24 07:00:00,Northern Sierra Nevada,2.4,25.1,1233.9,37.3,18.5,22.0,0.16,10.0,0.8
CAF-2018-3294,38.9106,-122.3242,2018-11-23 15:00:00,Northern Sierra Nevada,4.6,43.4,9012.3,18.5,52.5,1.6,1.38,5.17,0.0
CAF-2023-3295,36.893,-121.0856,2023-11-02 11:00:00,Bay Area Hills,1.33,34.1,877.6,36.7,45.8,20.1,1.89,3.6,0.0
CAF-2018-3296,34.7467,-119.8925,2018-08-26 10:00:00,Santa Barbara Ventura,1.16,2.3,753.7,35.9,32.0,46.9,0.42,6.98,0.0
CAF-2023-3297,40.5366,-119.3595,2023-08-03 13:00:00,Shasta Cascade,4.01,23.8,5727.8,38.8,9.0,38.7,0.07,6.97,2.45
CAF-2023-3298,37.5529,-120.6988,2023-06-15 10:00:00,Northern Sierra Nevada,0.7,12.7,279.3,42.0,34.3,42.3,0.11,6.52,0.0
CAF-2023-3299,33.5931,-116.7588,2023-09-07 13:00:00,Inland Empire,3.78,35.6,6563.0,25.0,12.9,50.0,0.75,6.79,1.8
CAF-2020-3300,39.9602,-118.8192,2020-04-23 09:00:00,Northern Sierra Nevada,0.27,18.8,29.4,22.2,54.8,24.6,2.54,3.08,0.0
CAF-2018-3301,41.7857,-121.7866,2018-12-21 16:00:00,Northern Sierra Nevada,0.36,30.0,69.5,26.6,41.2,15.6,0.68,3.55,0.0
CAF-2022-3302,38.1421,-121.9363,2022-07-24 11:00:00,Northern Sierra Nevada,2.48,23.7,1643.6,31.9,14.0,21.7,0.08,5.87,0.87
CAF-2021-3303,35.3585,-118.6891,2021-10-14 13:00:00,Santa Barbara Ventura,4.41,44.8,7256.9,38.9,20.1,44.7,0.1,5.21,0.0
CAF-2023-3304,42.0,-123.8954,2023-07-23 06:00:00,Northern Sierra Nevada,3.9,19.2,3655.6,27.9,11.9,27.3,0.91,9.46,2.2
CAF-2018-3305,33.2866,-117.369,2018-08-25 09:00:00,Southern California,0.91,4.8,131.6,37.9,29.8,31.8,0.15,8.21,0.0
CAF-2023-3306,32.8442,-115.8751,2023-11-27 14:00:00,San Diego County,1.13,4.0,700.0,11.8,53.9,5.2,2.42,1.31,0.0
CAF-2019-3307,40.4176,-121.7542,2019-08-27 06:00:00,Shasta Cascade,3.92,32.5,4528.9,29.3,24.1,38.7,0.04,8.26,0.0
CAF-2019-3308,36.4002,-116.8517,2019-08-01 18:00:00,Southern California,2.02,9.0,2124.3,25.6,5.0,34.7,0.09,5.94,2.86
CAF-2019-3309,32.6693,-117.253,2019-12-26 16:00:00,Inland Empire,0.74,8.5,184.6,10.3,47.2,8.7,1.22,1.52,0.0
CAF-2020-3310,34.143,-119.1906,2020-03-04 16:00:00,Southern California,3.27,55.8,1961.9,20.6,52.9,14.7,0.29,2.48,0.0
CAF-2018-3311,33.5422,-116.0434,2018-10-19 06:00:00,San Diego County,4.43,19.6,9000.8,50.0,18.1,39.7,0.12,7.05,0.7
CAF-2020-3312,40.8609,-120.0275,2020-08-04 15:00:00,Northern Sierra Nevada,0.18,15.2,9.4,39.1,16.9,42.3,0.32,6.72,0.62
CAF-2021-3313,36.1133,-121.379,2021-07-08 15:00:00,Central Valley Foothills,1.04,13.8,433.8,36.0,7.7,22.8,1.29,8.25,2.53
CAF-2020-3314,33.312,-117.577,2020-08-02 16:00:00,Southern California,0.1,12.5,1.8,37.5,26.8,19.3,0.07,8.65,0.0
CAF-2018-3315,39.4331,-120.8069,2018-11-15 11:00:00,Northern Sierra Nevada,0.49,12.5,142.1,15.7,52.5,12.9,12.63,1.94,0.0
CAF-2018-3316,38.099,-121.5324,2018-06-03 13:00:00,Bay Area Hills,1.75,16.2,524.2,38.7,6.0,40.7,0.01,8.07,3.16
CAF-2020-3317,34.8165,-118.0772,2020-04-08 08:00:00,Southern California,1.78,16.5,1466.8,22.0,60.5,20.4,20.88,5.94,0.0
CAF-2018-3318,42.0,-123.5068,2018-09-26 09:00:00,Shasta Cascade,1.97,4.2,961.9,43.5,23.1,39.8,1.02,7.32,0.0
CAF-2023-3319,35.3638,-117.3963,2023-07-02 16:00:00,Southern California,0.1,26.3,1.6,41.1,11.4,11.8,0.02,7.89,1.48
CAF-2023-3320,41.6407,-122.7662,2023-11-18 17:00:00,Shasta Cascade,3.22,2.8,3590.4,22.0,56.6,30.7,2.66,3.51,0.0
CAF-2023-3321,33.7451,-119.2106,2023-04-11 10:00:00,Santa Barbara Ventura,2.32,42.7,1140.2,17.7,58.3,6.5,0.79,1.7,0.0
